OSHPD_ID,FACILITY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,HYPERLINK TO ATLAS,LONGITUDE,LATITUDE
106190818,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,91208,19,LOS ANGELES,Emergency - Basic,158,Open,12/08/1972,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190818,-118.2152,34.20557
106190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,2231 SOUTH WESTERN AVENUE,LOS ANGELES,90018,19,LOS ANGELES,Emergency - Basic,149,Suspense,03/26/2013,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190854,-118.30909,34.03606
106190857,"DOCTORS HOSPITAL OF WEST COVINA, INC",725 SOUTH ORANGE AVENUE,WEST COVINA,91790,19,LOS ANGELES,,46,Open,11/07/1958,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190857,-117.94505,34.07042
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,19,LOS ANGELES,Emergency - Basic,225,Open,11/07/1962,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190859,-118.6294,34.20365
106190878,WHITE MEMORIAL MEDICAL CENTER,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,19,LOS ANGELES,Emergency - Basic,353,Open,01/01/1946,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190878,-118.21739,34.051
106190883,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA ROAD,WHITTIER,90605,19,LOS ANGELES,Emergency - Basic,178,Open,05/05/1957,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190883,-118.00303,33.95379
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 MEDICAL PLAZA,LOS ANGELES,90095,19,LOS ANGELES,Not Applicable,74,Open,11/01/1957,Hospital,Acute Psychiatric Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190930,-118.4458953,34.0650255
106190949,HENRY MAYO NEWHALL HOSPITAL,23845 WEST MCBEAN PARKWAY,VALENCIA,91355,19,LOS ANGELES,Emergency - Basic,238,Open,07/30/1975,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190949,-118.55324,34.39637
106190958,DEPARTMENT OF STATE HOSPITAL-METROPOLITAN,11401 BLOOMFIELD AVENUE,NORWALK,90650,19,LOS ANGELES,Not Applicable,1265,Open,02/16/1916,Hospital,Acute Psychiatric Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106190958,-118.0640187,33.9241831
106191014,LANTERMAN DEVELOPMENTAL CENTER,3530 POMONA BOULEVARD,POMONA,91768,19,LOS ANGELES,,991,Open,01/01/1972,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191014,-117.81286,34.04567
106191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",1441 EASTLAKE AVENUE,LOS ANGELES,90089,19,LOS ANGELES,,60,Open,04/11/1983,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191216,-118.20458,34.06168
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,1775 CHESTNUT STREET,LONG BEACH,90813,19,LOS ANGELES,Not Applicable,63,Open,02/25/1983,Hospital,Chemical Dep. Recovery Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191225,-118.19647,33.7894
106191227,LAC/HARBOR-UCLA MEDICAL CENTER,1000 WEST CARSON STREET,TORRANCE,90502,19,LOS ANGELES,Emergency - Basic,453,Open,07/01/1953,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191227,-118.29332,33.83149
106191228,LAC+USC MEDICAL CENTER,1200 NORTH STATE STREET,LOS ANGELES,90033,19,LOS ANGELES,Emergency - Comprehensive,676,Open,01/01/1953,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191228,-118.21031,34.05982
106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,91342,19,LOS ANGELES,Emergency - Basic,355,Open,10/20/1959,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191231,-118.45255,34.32418
106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,19,LOS ANGELES,,289,Open,09/01/1966,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191306,-118.15795,33.92723
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,19,LOS ANGELES,Emergency - Basic,262,Open,04/08/1986,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106191450,-118.58829,34.17198
106194010,AMERICAN RECOVERY CENTER,2180 WEST VALLEY BOULEVARD,POMONA,91768,19,LOS ANGELES,Not Applicable,50,Open,07/01/1987,Hospital,Chemical Dep. Recovery Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106194010,-117.791,34.06122
106194044,BELLWOOD HEALTH CENTER,17800 WOODRUFF AVENUE,BELLFLOWER,90706,19,LOS ANGELES,Not Applicable,67,Suspense,04/24/1995,Hospital,Psychiatric Health Facility,http://gis.oshpd.ca.gov/atlas/places/facility/106194044,-118.1171,33.87092
106194219,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,90033,19,LOS ANGELES,,401,Open,05/17/1991,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106194219,-118.20287,34.06284
106194967,STAR VIEW ADOLESCENT - P H F,4025 WEST 226 STREET,TORRANCE,90505,19,LOS ANGELES,Not Applicable,16,Open,11/01/1996,Hospital,Psychiatric Health Facility,http://gis.oshpd.ca.gov/atlas/places/facility/106194967,-118.35565,33.82363
106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,6060 PARAMOUNT BLVD.,LONG BEACH,90805,19,LOS ANGELES,Not Applicable,16,Open,11/10/1997,Hospital,Psychiatric Health Facility,http://gis.oshpd.ca.gov/atlas/places/facility/106194981,-118.15979,33.86412
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,19,LOS ANGELES,Emergency - Basic,272,Open,10/07/1998,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106196035,-117.986,34.06348
106196168,EARL AND LORAINE MILLER CHILDRENS HOSPITAL,2801 ATLANTIC AVENUE,LONG BEACH,90806,19,LOS ANGELES,,371,Open,06/30/2000,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106196168,-118.1852,33.80801
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,90242,19,LOS ANGELES,Emergency - Basic,352,Open,08/31/2009,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106196403,-118.1290216,33.9171234
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,7150 TAMPA AVENUE,RESEDA,91335,19,LOS ANGELES,Not Applicable,249,Open,10/02/2007,Hospital,Acute Psychiatric Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106196404,-118.55341,34.20014
106196405,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,19,LOS ANGELES,Emergency - Basic,157,Open,12/09/2010,Hospital,General Acute Care Hospital,http://gis.oshpd.ca.gov/atlas/places/facility/106196405,-118.1443461,34.5843754
106197931,EXODUS RECOVERY P.H.F.,9808 VENICE BLVD,CULVER CITY,90232,19,LOS ANGELES,Not Applicable,16,Open,12/10/2013,Hospital,Psychiatric Health Facility,http://gis.oshpd.ca.gov/atlas/places/facility/106197931,-118.39817,34.02359
206190005,SERRANO SOUTH CONVALESCENT HOSPITAL,5400 FOUNTAIN AVENUE,LOS ANGELES,90029,19,LOS ANGELES,Not Applicable,99,Open,10/02/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190005,-118.30724,34.09487
206190009,GLADSTONE CARE AND REHABILITATION CENTER,435 EAST GLADSTONE STREET,GLENDORA,91740,19,LOS ANGELES,Not Applicable,118,Open,09/30/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190009,-117.856396,34.114037
206190010,ATLANTIC MEMORIAL HEALTHCARE CENTER,2750 ATLANTIC AVENUE,LONG BEACH,90806,19,LOS ANGELES,Not Applicable,100,Open,04/27/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190010,-118.184834,33.807446
206190011,ALAMITOS BELMONT REHABILITATION HOSPITAL,3901 EAST FOURTH STREET,LONG BEACH,90814,19,LOS ANGELES,Not Applicable,94,Open,10/14/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190011,-118.14716,33.77177
206190012,ALCOTT REHABILITATION HOSPITAL,3551 WEST OLYMPIC BOULEVARD,LOS ANGELES,90019,19,LOS ANGELES,Not Applicable,121,Open,05/13/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190012,-118.3155,34.0526
206190013,ALDEN TERRACE CONVALESCENT HOSPITAL,1240 S. HOOVER STREET,LOS ANGELES,90006,19,LOS ANGELES,Not Applicable,210,Open,03/05/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190013,-118.2841097,34.0482086
206190014,IVY CREEK HEALTHCARE & WELLNESS CENTRE,115 BRIDGE STREET,SAN GABRIEL,91775,19,LOS ANGELES,Not Applicable,98,Open,09/27/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190014,-118.112299,34.102575
206190015,ALEXANDRIA CARE CENTER,1515 NORTH ALEXANDRIA AVENUE,LOS ANGELES,90027,19,LOS ANGELES,Not Applicable,177,Open,09/11/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190015,-118.29843,34.09841
206190018,ALHAMBRA HEALTHCARE & WELLNESS CENTRE,415 SOUTH GARFIELD AVENUE,ALHAMBRA,91801,19,LOS ANGELES,Not Applicable,97,Open,04/30/1960,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190018,-118.124069,34.090872
206190021,ALL SAINTS HEALTHCARE,11810 SATICOY STREET,NORTH HOLLYWOOD,91605,19,LOS ANGELES,Not Applicable,128,Open,06/05/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190021,-118.39055,34.20838
206190022,LEISURE GLEN POST ACUTE CARE CENTER,330 MISSION ROAD,GLENDALE,91205,19,LOS ANGELES,Not Applicable,125,Open,11/15/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190022,-118.2515093,34.1270252
206190024,ROSECRANS CARE CENTER,1140 W. ROSECRANS AVENUE,GARDENA,90247,19,LOS ANGELES,Not Applicable,113,Open,06/09/1958,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190024,-118.29476,33.9018
206190027,WEST HAVEN HEALTHCARE CENTER,1495 CAMERON AVENUE,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,99,Open,09/17/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190027,-117.94109,34.06792
206190028,EL RANCHO VISTA HEALTH CARE CENTER,8925 MINES AVENUE,PICO RIVERA,90660,19,LOS ANGELES,Not Applicable,86,Open,04/23/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190028,-118.090901,33.992882
206190032,ANGELS NURSING HEALTH CENTER,415 SOUTH UNION AVENUE,LOS ANGELES,90017,19,LOS ANGELES,Not Applicable,49,Open,03/03/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190032,-118.26845,34.05968
206190033,ANTELOPE VALLEY HEALTHCARE,44445 NORTH 15TH STREET WEST,LANCASTER,93534,19,LOS ANGELES,Not Applicable,299,Open,02/17/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190033,-118.15699,34.69063
206190036,ARCADIA HEALTH CARE CENTER,1601 SOUTH BALDWIN AVENUE,ARCADIA,91007,19,LOS ANGELES,Not Applicable,117,Open,09/07/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190036,-118.05522,34.121285
206190037,SEAPORT 17TH CARE CENTER,1330 - 17TH STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,72,Open,07/31/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190037,-118.484,34.02724
206190042,ASTORIA NURSING AND REHAB CENTER,14040 ASTORIA STREET,SYLMAR,91342,19,LOS ANGELES,Not Applicable,218,Open,06/17/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190042,-118.43898,34.31118
206190047,GREENFIELD CARE CENTER OF GARDENA,16530 SOUTH BROADWAY,GARDENA,90248,19,LOS ANGELES,Not Applicable,50,Open,03/14/1956,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190047,-118.27809,33.88099
206190048,ROYAL CREST HEALTH CARE,519 WEST BADILLO STREET,COVINA,91722,19,LOS ANGELES,Not Applicable,59,Open,05/07/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190048,-117.899347,34.086537
206190050,COAST CARE CONVALESCENT CENTER,14518 EAST LOS ANGELES STREET,BALDWIN PARK,91706,19,LOS ANGELES,Not Applicable,48,Open,11/12/1958,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190050,-117.95907,34.09225
206190051,LAKE BALBOA CARE CENTER,16955 VANOWEN STREET,VAN NUYS,91406,19,LOS ANGELES,Not Applicable,50,Open,11/12/1958,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190051,-118.50228,34.19397
206190055,BAY CREST CARE CENTER,3750 GARNET STREET,TORRANCE,90503,19,LOS ANGELES,Not Applicable,80,Open,05/05/1959,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190055,-118.35254,33.84307
206190056,COUNTRY VILLA BAY VISTA HEALTHCARE CENTER,5901 DOWNEY AVENUE,LONG BEACH,90805,19,LOS ANGELES,Not Applicable,70,Open,02/19/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190056,-118.151364,33.863039
206190062,BEL VISTA HEALTHCARE CENTER,5001 EAST ANAHEIM STREET,LONG BEACH,90804,19,LOS ANGELES,Not Applicable,41,Open,09/08/1956,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190062,-118.13553,33.782737
206190063,BELL CONVALESCENT HOSPITAL,4900 EAST FLORENCE AVENUE,BELL,90201,19,LOS ANGELES,Not Applicable,99,Open,07/30/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190063,-118.179567,33.969308
206190064,BRIARCREST NURSING CENTER,5648 GOTHAM STREET,BELL GARDENS,90201,19,LOS ANGELES,Not Applicable,135,Open,09/04/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190064,-118.166671,33.961096
206190067,BELLFLOWER CONVALESCENT HOSPITAL,9710 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,19,LOS ANGELES,Not Applicable,59,Open,08/01/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190067,-118.126961,33.874663
206190068,ROSE VILLA HEALTHCARE CENTER,9028 ROSE STREET,BELLFLOWER,90706,19,LOS ANGELES,Not Applicable,53,Open,08/13/1962,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190068,-118.141749,33.869463
206190071,BERKLEY WEST CONVALESCENT HOSPITAL,1623 ARIZONA AVENUE,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,54,Open,09/23/1966,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190071,-118.48522,34.02719
206190072,BERKLEY EAST CONVALESCENT HOSPITAL,2021 ARIZONA AVENUE,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,207,Open,09/01/1999,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190072,-118.48148,34.03023
206190073,BERKLEY VALLEY CONVALESCENT HOSPITAL,6600 SEPULVEDA BOULEVARD,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,125,Open,10/26/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190073,-118.46603,34.19031
206190075,VERMONT CONVALESCENT CENTER,22035 SOUTH VERMONT AVENUE,TORRANCE,90502,19,LOS ANGELES,Not Applicable,200,Open,09/02/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190075,-118.29038,33.82764
206190082,CALIFORNIA HEALTHCARE & REHABILITATION CENTER,6700 SEPULVEDA BOULEVARD,VAN NUYS,91411,19,LOS ANGELES,Not Applicable,201,Open,10/30/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190082,-118.46606,34.19302
206190083,BURBANK HEALTHCARE & REHABILITATION CENTER,1041 SOUTH MAIN STREET,BURBANK,91506,19,LOS ANGELES,Not Applicable,188,Open,09/29/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190083,-118.311335,34.162586
206190084,MONROVIA GARDENS HEALTHCARE CENTER,615 WEST DUARTE ROAD,MONROVIA,91016,19,LOS ANGELES,Not Applicable,95,Open,06/19/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190084,-118.012263,34.132337
206190085,WEST COVINA HEALTHCARE CENTER,850 SOUTH SUNKIST AVENUE,WEST COVINA,91790,19,LOS ANGELES,Not Applicable,97,Open,10/11/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190085,-117.948992,34.070394
206190086,WEST HILLS HEALTH & REHABILITATION CENTER,7940 TOPANGA CANYON BOULEVARD,CANOGA PARK,91304,19,LOS ANGELES,Not Applicable,145,Open,11/13/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190086,-118.60586,34.21387
206190087,GOLDSTAR REHABILITIATION & NURSING CENTER OF SANTA MONICA,1340 - 15TH STREET,SANTA MONICA,90404,19,LOS ANGELES,Not Applicable,227,Open,07/14/1972,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190087,-118.48575,34.02557
206190088,WHITTIER HILLS HEALTH CARE CENTER,10426 BOGARDUS AVENUE,WHITTIER,90603,19,LOS ANGELES,Not Applicable,160,Open,09/11/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190088,-117.98413,33.94199
206190089,THE ORCHARD - POST ACUTE CARE,12385 EAST WASHINGTON BLVD.,WHITTIER,90606,19,LOS ANGELES,Not Applicable,162,Open,03/14/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190089,-118.04705,33.96769
206190090,ALAMEDA CARE CENTER - BURBANK,925 WEST ALAMEDA AVENUE,BURBANK,91506,19,LOS ANGELES,Not Applicable,89,Open,11/29/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190090,-118.31206,34.16372
206190092,NEW VISTA POST-ACUTE CARE CENTER,1516 SAWTELLE BOULEVARD,LOS ANGELES,90025,19,LOS ANGELES,Not Applicable,116,Open,12/16/1963,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190092,-118.44976,34.0482
206190097,BEL TOOREN VILLA CONVALESCENT HOSPITAL,16910 WOODRUFF AVENUE,BELLFLOWER,90706,19,LOS ANGELES,Not Applicable,99,Open,04/26/1968,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190097,-118.117134,33.881
206190098,NORTH WALK VILLA CONVALESCENT HOSPITAL,12350 ROSECRANS AVENUE,NORWALK,90650,19,LOS ANGELES,Not Applicable,59,Open,11/05/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190098,-118.069408,33.902063
206190099,PARAMOUNT MEADOWS NURSING CENTER,7039 ALONDRA BOULEVARD,PARAMOUNT,90723,19,LOS ANGELES,Not Applicable,104,Open,03/05/1970,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190099,-118.1765,33.88925
206190101,BIXBY KNOLLS TOWERS HEALTH CARE AND REHAB CENTER,3747 ATLANTIC AVENUE,LONG BEACH,90807,19,LOS ANGELES,Not Applicable,99,Open,05/01/1971,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190101,-118.185164,33.825394
206190102,BONNIE BRAE CONVALESCENT HOSPITAL,420 SOUTH BONNIE BRAE STREET,LOS ANGELES,90057,19,LOS ANGELES,Not Applicable,59,Open,09/03/1960,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190102,-118.27099,34.06045
206190105,BRIER OAK ON SUNSET,5154 SUNSET BOULEVARD,LOS ANGELES,90027,19,LOS ANGELES,Not Applicable,159,Open,03/21/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190105,-118.30224,34.09803
206190106,"CENTURY VILLA, INC",301 NORTH CENTINELA AVENUE,INGLEWOOD,90302,19,LOS ANGELES,Not Applicable,99,Open,01/17/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190106,-118.34741,33.96993
206190109,COUNTRY VILLA BROADWAY HEALTHCARE CENTER,112 EAST BROADWAY,SAN GABRIEL,91776,19,LOS ANGELES,Not Applicable,59,Open,11/16/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190109,-118.099289,34.098774
206190111,BUENA VENTURA POST ACUTE CARE CENTER,1016 SOUTH RECORD AVENUE,LOS ANGELES,90023,19,LOS ANGELES,Not Applicable,99,Open,03/02/1967,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190111,-118.182479,34.021979
206190112,MONTE VISTA HEALTHCARE CENTER,802 BUENA VISTA AVENUE,DUARTE,91010,19,LOS ANGELES,Not Applicable,69,Open,06/11/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190112,-117.97744,34.14322
206190118,BURLINGTON CONVALESCENT HOSPITAL,845 SOUTH BURLINGTON AVENUE,LOS ANGELES,90057,19,LOS ANGELES,Not Applicable,124,Open,05/24/1964,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190118,-118.27502,34.05271
206190120,EMERALD TERRACE CONVALESCENT HOSPITAL,1154 SOUTH ALVARADO STREET,LOS ANGELES,90006,19,LOS ANGELES,Not Applicable,72,Open,11/05/1969,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190120,-118.28118,34.0494
206190121,"CALIFORNIAN - PASADENA CONVALESCENT HOSPITAL, THE",120 BELLEFONTAINE STREET,PASADENA,91105,19,LOS ANGELES,Not Applicable,82,Open,02/15/1965,Long Term Care Facility,Skilled Nursing Facility,http://gis.oshpd.ca.gov/atlas/places/facility/206190121,-118.153,34.1315
